1 1 0 1 0 00000000000000000000000000000000 00000000000000000000000000000000 UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU U
1 0 0 0 1 01010101010101010101010101010101 00000000000000000101010101010101 00000000000000000001110010000000 00000000010000111001000000100001 1
1 0 0 0 0 01010101010101010101010101010101 01010101010101010101010101010101 00000000000000000001110010000000 00000000010000111001000000100001 1
1 0 0 0 1 00000000000000010010011101100100 01010101010101010101010101010101 00000000000000000001110010000100 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000010010011101100100 10101010101010101010101010101010 00000000000000000001110010000100 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110010001000 00001100000000000000011111111111 1
1 0 1 0 0 00000000000000000000000000000000 01010101010101010101010101010101 00000000000000000001110010001100 00111100000000101010101010101010 1
1 0 0 0 0 00000000000000000000000000000000 01010101010101010101010101010101 00000000000000000001110010001100 00111100000000101010101010101010 1
1 0 0 1 1 00000000000000001010101010101010 01010101010101010101010101010101 00000000000000000001110010010000 00110100010000101010101010101010 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110010010000 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000010010011101100100 00000000000000010010011101100100 00000000000000000001111111111100 00100011101111010000000000000100 1
1 0 0 0 0 00000000000000000001110010001100 00000000000000000000000000000000 00000000000000000010000000000000 00000011111000000000000000001000 1
1 0 0 0 0 00000000000000010010011101101000 11111111111111111111111111111101 00000000000000000010000000000100 10101111101011110000000000000000 1
1 0 0 1 0 00000000000000000001110010001100 00000000000000000000000000000000 00000000000000000010000000001000 00000011111000000000000000001000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010000000001000 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000000000000000000000 01010101010101010101010101010101 00000000000000000001110010001100 00111100000000101010101010101010 1
1 0 0 0 1 00000000000000001010101010101010 01010101010101010101010101010101 00000000000000000001110010010000 00110100010000101010101010101010 1
1 0 0 0 0 10101010101010100000000000000000 01010101010101010101010101010101 00000000000000000001110010010000 00110100010000101010101010101010 1
1 0 0 0 0 00000000000000000000000000000000 01010101010101010101010101010101 00000000000000000001110010010100 00111100000000111010101010101010 1
1 0 0 0 1 00000000000000001010101010101010 01010101010101010101010101010101 00000000000000000001110010011000 00110100011000111010101010101010 1
1 0 0 0 0 10101010101010100000000000000000 01010101010101010101010101010101 00000000000000000001110010011000 00110100011000111010101010101010 1
1 0 0 0 1 10101010101010101010101010101010 00000000000000001010101010101010 00000000000000000001110010011100 00000000010000111001000000100001 1
1 0 0 0 0 10101010101010101010101010101010 10101010101010101010101010101010 00000000000000000001110010011100 00000000010000111001000000100001 1
1 0 0 0 1 00000000000000010010011101101000 10101010101010101010101010101010 00000000000000000001110010100000 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000010010011101101000 01010101010101010101010101010100 00000000000000000001110010100000 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110010100100 00001100000000000000011111111111 1
1 0 1 0 0 00000000000000000000000000000000 10101010101010101010101010101010 00000000000000000001110010101000 00111100000000100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 10101010101010101010101010101010 00000000000000000001110010101000 00111100000000100000000000000000 1
1 0 0 1 1 00000000000000000000000000000000 10101010101010101010101010101010 00000000000000000001110010101100 00110100010000100000000000000001 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110010101100 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000010010011101101000 00000000000000010010011101101000 00000000000000000001111111111100 00100011101111010000000000000100 1
1 0 0 0 0 00000000000000000001110010101000 00000000000000000000000000000000 00000000000000000010000000000000 00000011111000000000000000001000 1
1 0 0 0 0 00000000000000000000000000000000 10101010101010101010101010101010 00000000000000000001110010001100 00111100000000101010101010101010 1
1 0 0 1 1 00000000000000001010101010101010 10101010101010101010101010101010 00000000000000000001110010010000 00110100010000101010101010101010 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110010010000 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000000000000000000000 10101010101010101010101010101010 00000000000000000001110010101000 00111100000000100000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 10101010101010101010101010101010 00000000000000000001110010101100 00110100010000100000000000000001 1
1 0 0 0 0 00000000000000000000000000000000 10101010101010101010101010101010 00000000000000000001110010101100 00110100010000100000000000000001 1
1 0 0 0 0 00000000000000000000000000000000 10101010101010101010101010101010 00000000000000000001110010110000 00111100000000111111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 10101010101010101010101010101010 00000000000000000001110010110100 00110100011000111111111111111111 1
1 0 0 0 0 11111111111111110000000000000000 10101010101010101010101010101010 00000000000000000001110010110100 00110100011000111111111111111111 1
1 0 0 0 1 00000000000000000000000000000001 00000000000000001111111111111111 00000000000000000001110010111000 00000000010000111001000000100001 1
1 0 0 0 0 00000000000000000000000000000001 11111111111111111111111111111111 00000000000000000001110010111000 00000000010000111001000000100001 1
1 0 0 0 1 00000000000000010010011101101100 11111111111111111111111111111111 00000000000000000001110010111100 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000010010011101101100 00000000000000000000000000000000 00000000000000000001110010111100 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110011000000 00001100000000000000011111111111 1
1 0 1 0 0 00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000001110011000100 00111100000000101111111111111111 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000001110011000100 00111100000000101111111111111111 1
1 0 0 1 1 00000000000000001111111111111111 00000000000000000000000000000001 00000000000000000001110011001000 00110100010000101111111111111111 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110011001000 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000010010011101101100 00000000000000010010011101101100 00000000000000000001111111111100 00100011101111010000000000000100 1
1 0 0 0 0 00000000000000000001110011000100 00000000000000000000000000000000 00000000000000000010000000000000 00000011111000000000000000001000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000001110010101000 00111100000000100000000000000000 1
1 0 0 1 1 00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000001110010101100 00110100010000100000000000000001 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110010101100 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000001110011000100 00111100000000101111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000001 00000000000000000001110011001000 00110100010000101111111111111111 1
1 0 0 0 0 11111111111111110000000000000000 00000000000000000000000000000001 00000000000000000001110011001000 00110100010000101111111111111111 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000001110011001100 00111100000000110000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000001110011010000 00110100011000110000000000000001 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000001110011010000 00110100011000110000000000000001 1
1 0 0 0 1 11111111111111111111111111111111 00000000000000000000000000000001 00000000000000000001110011010100 00000000010000111001000000100001 1
1 0 0 0 0 11111111111111111111111111111111 00000000000000000000000000000001 00000000000000000001110011010100 00000000010000111001000000100001 1
1 0 0 0 1 00000000000000010010011101110000 00000000000000000000000000000001 00000000000000000001110011011000 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000010010011101110000 00000000000000000000000000000000 00000000000000000001110011011000 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110011011100 00001100000000000000011111111111 1
1 0 1 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000001110011100000 00111100000000101111111111111111 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000001110011100000 00111100000000101111111111111111 1
1 0 0 1 1 00000000000000001111111111111111 11111111111111111111111111111111 00000000000000000001110011100100 00110100010000101111111111111111 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110011100100 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000010010011101110000 00000000000000010010011101110000 00000000000000000001111111111100 00100011101111010000000000000100 1
1 0 0 0 0 00000000000000000001110011100000 00000000000000000000000000000000 00000000000000000010000000000000 00000011111000000000000000001000 1
1 0 0 0 0 00000000000000010010011101110100 11111111111111111111111111111101 00000000000000000010000000000100 10101111101011110000000000000000 1
1 0 0 1 0 00000000000000000001110011100000 00000000000000000000000000000000 00000000000000000010000000001000 00000011111000000000000000001000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010000000001000 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000001110011100000 00111100000000101111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 11111111111111111111111111111111 00000000000000000001110011100100 00110100010000101111111111111111 1
1 0 0 0 0 11111111111111110000000000000000 11111111111111111111111111111111 00000000000000000001110011100100 00110100010000101111111111111111 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000001110011101000 00111100000000111111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000001 00000000000000000001110011101100 00110100011000111111111111111111 1
1 0 0 0 0 11111111111111110000000000000000 00000000000000000000000000000001 00000000000000000001110011101100 00110100011000111111111111111111 1
1 0 0 0 1 11111111111111111111111111111111 00000000000000001111111111111111 00000000000000000001110011110000 00000000010000111001000000100001 1
1 0 0 0 0 11111111111111111111111111111111 11111111111111111111111111111111 00000000000000000001110011110000 00000000010000111001000000100001 1
1 0 0 0 1 00000000000000010010011101110100 11111111111111111111111111111111 00000000000000000001110011110100 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000010010011101110100 11111111111111111111111111111110 00000000000000000001110011110100 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110011111000 00001100000000000000011111111111 1
1 0 1 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000001110011111100 00111100000000100110011001100110 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000001110011111100 00111100000000100110011001100110 1
1 0 0 1 1 00000000000000000110011001100110 11111111111111111111111111111111 00000000000000000001110100000000 00110100010000100110011001100110 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100000000 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000010010011101110100 00000000000000010010011101110100 00000000000000000001111111111100 00100011101111010000000000000100 1
1 0 0 0 0 00000000000000000001110011111100 00000000000000000000000000000000 00000000000000000010000000000000 00000011111000000000000000001000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000001110011100000 00111100000000101111111111111111 1
1 0 0 1 1 00000000000000001111111111111111 11111111111111111111111111111111 00000000000000000001110011100100 00110100010000101111111111111111 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110011100100 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000001110011111100 00111100000000100110011001100110 1
1 0 0 0 1 00000000000000000110011001100110 11111111111111111111111111111111 00000000000000000001110100000000 00110100010000100110011001100110 1
1 0 0 0 0 01100110011001100000000000000000 11111111111111111111111111111111 00000000000000000001110100000000 00110100010000100110011001100110 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000001110100000100 00111100000000110101010101010101 1
1 0 0 0 1 00000000000000000101010101010101 11111111111111111111111111111111 00000000000000000001110100001000 00110100011000110101010101010101 1
1 0 0 0 0 01010101010101010000000000000000 11111111111111111111111111111111 00000000000000000001110100001000 00110100011000110101010101010101 1
1 0 0 0 1 01100110011001100110011001100110 00000000000000000101010101010101 00000000000000000001110100001100 00000000010000111001000000100001 1
1 0 0 0 0 01100110011001100110011001100110 01010101010101010101010101010101 00000000000000000001110100001100 00000000010000111001000000100001 1
1 0 0 0 1 00000000000000010010011101111000 01010101010101010101010101010101 00000000000000000001110100010000 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000010010011101111000 10111011101110111011101110111011 00000000000000000001110100010000 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100010100 00001100000000000000011111111111 1
1 0 1 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100011000 00001100000000000000011111110000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100011000 00001100000000000000011111110000 1
1 0 0 1 0 00000000000000000000000000000000 01100110011001100110011001100110 00000000000000000001110100011100 00111100000000100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100011100 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000010010011101111000 00000000000000010010011101111000 00000000000000000001111111111100 00100011101111010000000000000100 1
1 0 0 0 0 00000000000000000001110100011000 00000000000000000000000000000000 00000000000000000010000000000000 00000011111000000000000000001000 1
1 0 0 0 0 00000000000000010010011101111100 11111111111111111111111111111101 00000000000000000010000000000100 10101111101011110000000000000000 1
1 0 0 1 0 00000000000000000001110100011000 00000000000000000000000000000000 00000000000000000010000000001000 00000011111000000000000000001000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010000000001000 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100011000 00001100000000000000011111110000 1
1 0 0 0 0 00000000000000000000000000000000 01100110011001100110011001100110 00000000000000000001110100011100 00111100000000100000000000000000 1
1 0 0 1 1 00000000000000000000000000000000 01100110011001100110011001100110 00000000000000000001110100100000 00110100010000100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100100000 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000000000000000000000 00000000000000010000000000001000 00000000000000000001111111000000 00111100000111100000000000000001 1
1 0 0 0 1 00000000000000000000000000000001 00000000000000010000000000001000 00000000000000000001111111000100 00110111110111100000000000001000 1
1 0 0 0 0 00000000000000010000000000000000 00000000000000010000000000001000 00000000000000000001111111000100 00110111110111100000000000001000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001111111001000 00000011011110111101100000100110 1
1 0 0 0 0 10111011101110111011101110111011 10111011101110111011101110111011 00000000000000000001111111001100 00000010010100101001000000100110 1
1 0 0 0 0 00000000000000000001110100011100 00000000000000000000000000000000 00000000000000000001111111010000 00000011111000000000000000001000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001111111010100 00000000000000000000000000010001 1
1 0 0 1 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001111111011000 00000000000000000000000000010011 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001111111011000 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000000000000000000000 01100110011001100110011001100110 00000000000000000001110100011100 00111100000000100000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 01100110011001100110011001100110 00000000000000000001110100100000 00110100010000100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 01100110011001100110011001100110 00000000000000000001110100100000 00110100010000100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 01010101010101010101010101010101 00000000000000000001110100100100 00111100000000110000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 01010101010101010101010101010101 00000000000000000001110100101000 00110100011000110000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 01010101010101010101010101010101 00000000000000000001110100101000 00110100011000110000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100101100 00000000010000111001000000100011 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100101100 00000000010000111001000000100011 1
1 0 0 0 1 00000000000000010010011101111100 00000000000000000000000000000000 00000000000000000001110100110000 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000010010011101111100 00000000000000000000000000000000 00000000000000000001110100110000 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100110100 00001100000000000000011111111111 1
1 0 1 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100111000 00111100000000100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100111000 00111100000000100000000000000000 1
1 0 0 1 1 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100111100 00110100010000100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100111100 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000010010011101111100 00000000000000010010011101111100 00000000000000000001111111111100 00100011101111010000000000000100 1
1 0 0 0 0 00000000000000000001110100111000 00000000000000000000000000000000 00000000000000000010000000000000 00000011111000000000000000001000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100011000 00001100000000000000011111110000 1
1 0 0 1 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100011100 00111100000000100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100011100 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100011100 00111100000000100000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100100000 00110100010000100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100100000 00110100010000100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100100100 00111100000000110000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100101000 00110100011000110000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100101000 00110100011000110000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100101100 00000000010000111001000000100011 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100101100 00000000010000111001000000100011 1
1 0 0 0 1 00000000000000010010011110000000 00000000000000000000000000000000 00000000000000000001110100110000 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000010010011110000000 00000000000000000000000000000000 00000000000000000001110100110000 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100110100 00001100000000000000011111111111 1
1 0 1 0 0 00000000000000010010011110000000 00000000000000010010011110000000 00000000000000000001111111111100 00100011101111010000000000000100 1
1 0 0 0 0 00000000000000010010011110000000 00000000000000010010011110000000 00000000000000000001111111111100 00100011101111010000000000000100 1
1 0 0 0 0 00000000000000000001110100111000 00000000000000000000000000000000 00000000000000000010000000000000 00000011111000000000000000001000 1
1 0 0 0 0 00000000000000010010011110000100 11111111111111111111111111111101 00000000000000000010000000000100 10101111101011110000000000000000 1
1 0 0 1 0 00000000000000000001110100111000 00000000000000000000000000000000 00000000000000000010000000001000 00000011111000000000000000001000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010000000001000 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100111000 00111100000000100000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100111100 00110100010000100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100111100 00110100010000100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110101000000 00111100000000110000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110101000100 00110100011000110000000000000001 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110101000100 00110100011000110000000000000001 1
1 0 0 0 1 00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000001110101001000 00000000010000111001000000100011 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000001110101001000 00000000010000111001000000100011 1
1 0 0 0 1 00000000000000010010011110000100 00000000000000000000000000000001 00000000000000000001110101001100 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000010010011110000100 11111111111111111111111111111111 00000000000000000001110101001100 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110101010000 00001100000000000000011111111111 1
1 0 1 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110101010100 00111100000000100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110101010100 00111100000000100000000000000000 1
1 0 0 1 1 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110101011000 00110100010000100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110101011000 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000010010011110000100 00000000000000010010011110000100 00000000000000000001111111111100 00100011101111010000000000000100 1
1 0 0 0 0 00000000000000000001110101010100 00000000000000000000000000000000 00000000000000000010000000000000 00000011111000000000000000001000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100111000 00111100000000100000000000000000 1
1 0 0 1 1 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100111100 00110100010000100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110100111100 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110101010100 00111100000000100000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110101011000 00110100010000100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110101011000 00110100010000100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000001110101011100 00111100000000111111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000001 00000000000000000001110101100000 00110100011000111111111111111111 1
1 0 0 0 0 11111111111111110000000000000000 00000000000000000000000000000001 00000000000000000001110101100000 00110100011000111111111111111111 1
1 0 0 0 1 00000000000000000000000000000000 00000000000000001111111111111111 00000000000000000001110101100100 00000000010000111001000000100011 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000001110101100100 00000000010000111001000000100011 1
1 0 0 0 1 00000000000000010010011110001000 11111111111111111111111111111111 00000000000000000001110101101000 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000010010011110001000 00000000000000000000000000000001 00000000000000000001110101101000 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110101101100 00001100000000000000011111111111 1
1 0 1 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110101110000 00111100000000100101010101010101 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110101110000 00111100000000100101010101010101 1
1 0 0 1 1 00000000000000000101010101010101 00000000000000000000000000000000 00000000000000000001110101110100 00110100010000100101010101010101 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110101110100 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000010010011110001000 00000000000000010010011110001000 00000000000000000001111111111100 00100011101111010000000000000100 1
1 0 0 0 0 00000000000000000001110101110000 00000000000000000000000000000000 00000000000000000010000000000000 00000011111000000000000000001000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110101010100 00111100000000100000000000000000 1
1 0 0 1 1 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110101011000 00110100010000100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110101011000 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110101110000 00111100000000100101010101010101 1
1 0 0 0 1 00000000000000000101010101010101 00000000000000000000000000000000 00000000000000000001110101110100 00110100010000100101010101010101 1
1 0 0 0 0 01010101010101010000000000000000 00000000000000000000000000000000 00000000000000000001110101110100 00110100010000100101010101010101 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000001110101111000 00111100000000111010101010101010 1
1 0 0 0 1 00000000000000001010101010101010 11111111111111111111111111111111 00000000000000000001110101111100 00110100011000111010101010101010 1
1 0 0 0 0 10101010101010100000000000000000 11111111111111111111111111111111 00000000000000000001110101111100 00110100011000111010101010101010 1
1 0 0 0 1 01010101010101010101010101010101 00000000000000001010101010101010 00000000000000000001110110000000 00000000010000111001000000100011 1
1 0 0 0 0 01010101010101010101010101010101 10101010101010101010101010101010 00000000000000000001110110000000 00000000010000111001000000100011 1
1 0 0 0 1 00000000000000010010011110001100 10101010101010101010101010101010 00000000000000000001110110000100 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000010010011110001100 10101010101010101010101010101011 00000000000000000001110110000100 10101111101100100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110110001000 00001100000000000000011111111111 1
1 0 1 0 0 00000000000000000000000000000000 01010101010101010101010101010101 00000000000000000001110110001100 00111100000000101010101010101010 1
1 0 0 0 0 00000000000000000000000000000000 01010101010101010101010101010101 00000000000000000001110110001100 00111100000000101010101010101010 1
1 0 0 1 1 00000000000000001010101010101010 01010101010101010101010101010101 00000000000000000001110110010000 00110100010000101010101010101010 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001110110010000 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000010010011110001100 00000000000000010010011110001100 00000000000000000001111111111100 00100011101111010000000000000100 1
1 0 0 0 0 00000000000000000001110110001100 00000000000000000000000000000000 00000000000000000010000000000000 00000011111000000000000000001000 1
1 0 0 0 0 00000000000000010010011110010000 11111111111111111111111111111101 00000000000000000010000000000100 10101111101011110000000000000000 1
1 0 0 1 0 00000000000000000001110110001100 00000000000000000000000000000000 00000000000000000010000000001000 00000011111000000000000000001000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010000000001000 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000000000000000000000 01010101010101010101010101010101 00000000000000000001110110001100 00111100000000101010101010101010 1
1 0 0 0 1 00000000000000001010101010101010 01010101010101010101010101010101 00000000000000000001110110010000 00110100010000101010101010101010 1
1 0 0 0 0 10101010101010100000000000000000 01010101010101010101010101010101 00000000000000000001110110010000 00110100010000101010101010101010 1
1 0 0 0 0 00000000000000000000000000000000 10101010101010101010101010101010 00000000000000000001110110010100 00111100000000110101010101010101 1
1 0 0 0 1 00000000000000000101010101010101 10101010101010101010101010101010 00000000000000000001110110011000 00110100011000110101010101010101 1
1 0 0 0 0 01010101010101010000000000000000 10101010101010101010101010101010 00000000000000000001110110011000 00110100011000110101010101010101 1
1 0 0 0 1 10101010101010101010101010101010 00000000000000000101010101010101 00000000000000000001110110011100 00000000010000111001000000100011 1
